,count,mean,std,min,25%,50%,75%,max
fixed_income_Treasury_5Y_Yield_kurtosis_5d,1850.0,0.8650244371084888,2.1956724552360107,-3.3300716668162025,-0.9751899026683821,1.0299564007374407,2.4838410561660407,5.0000000000002585
fixed_income_Treasury_5Y_Yield_cumret_5d,1853.0,0.0072590364580660365,0.05574567858525589,-0.18363821539110337,-0.02228922145940064,0.004919355991782916,0.03105842532800763,0.32490622164503447
fixed_income_Treasury_5Y_Yield_return_mean_10d,1853.0,0.0014880975700499234,0.007574645682228434,-0.03660168536850385,-0.002798887066647297,0.0009378723635647222,0.004829663711277068,0.05858804759738479
fixed_income_Treasury_5Y_Yield_volatility_10d,1852.0,0.02257062391899997,0.0165336311472573,0.0032063943524776152,0.01148947602451193,0.018052368652038124,0.027821437280793847,0.1697786021650413
fixed_income_Treasury_5Y_Yield_skewness_10d,1851.0,0.079574145073587,1.0240652441411078,-2.673847877551043,-0.575991147295948,0.10020500499003915,0.7795585532546796,3.0390708999460583
fixed_income_Treasury_5Y_Yield_kurtosis_10d,1850.0,1.3015701749526774,1.8882990256420018,-1.9782041413324336,-0.09174652835051665,0.8569410519478526,2.31165718718819,9.455616565363659
fixed_income_Treasury_5Y_Yield_cumret_10d,1853.0,0.014468696154634043,0.07306443067088611,-0.2239510418132635,-0.02798887066647297,0.009228134255389923,0.048296637112770685,0.5029596701917084
fixed_income_Treasury_5Y_Yield_return_mean_20d,1853.0,0.0015048428343592986,0.005563348743783077,-0.03660168536850385,-0.0018149346509941724,0.0006809706617818664,0.003976718232069411,0.05858804759738479
fixed_income_Treasury_5Y_Yield_volatility_20d,1852.0,0.023425382076728115,0.01582092036590206,0.006328925273001831,0.01245808470191623,0.01886456988067075,0.029356219241894688,0.1697786021650413
fixed_income_Treasury_5Y_Yield_skewness_20d,1851.0,0.07975797676093613,0.9351952622965807,-2.846951756340093,-0.5025388467196557,0.033518307035311126,0.76751174250677,2.590909346057804
fixed_income_Treasury_5Y_Yield_kurtosis_20d,1850.0,1.7576587082564235,1.9787608745120295,-1.02859609504822,0.3514433301916792,1.1219288345153253,2.601501731406911,10.478632418195327
fixed_income_Treasury_5Y_Yield_cumret_20d,1853.0,0.028775680842871864,0.10282335902706477,-0.264370946616367,-0.03629869301988345,0.013619413235637328,0.07927316213900501,0.5407793166183429
fixed_income_Treasury_30Y_Yield_return,1853.0,0.0006515572343209351,0.014883040455516694,-0.0748505010528212,-0.005071897533310677,0.0,0.00686681984113594,0.09184684511167251
fixed_income_Treasury_30Y_Yield_return_mean_1d,1853.0,0.0006515572343209351,0.014883040455516694,-0.0748505010528212,-0.005071897533310677,0.0,0.00686681984113594,0.09184684511167251
fixed_income_Treasury_30Y_Yield_volatility_1d,0.0,,,,,,,
fixed_income_Treasury_30Y_Yield_skewness_1d,0.0,,,,,,,
fixed_income_Treasury_30Y_Yield_kurtosis_1d,0.0,,,,,,,
fixed_income_Treasury_30Y_Yield_cumret_1d,1853.0,0.0006515572343209351,0.014883040455516694,-0.0748505010528212,-0.005071897533310677,0.0,0.00686681984113594,0.09184684511167251
fixed_income_Treasury_30Y_Yield_return_mean_5d,1853.0,0.0006288774199629951,0.0064660493757492,-0.03571804913982199,-0.003097925459753957,0.0004580060936407129,0.004516326853008694,0.026187466576253194
fixed_income_Treasury_30Y_Yield_volatility_5d,1852.0,0.01309270318348711,0.00749622263633933,0.0006199808798972529,0.007816969659930532,0.011526606996929095,0.016812806735526237,0.07076836138984861
fixed_income_Treasury_30Y_Yield_skewness_5d,1851.0,0.10911143073605338,1.077910472906389,-2.2335091098876307,-0.6588277051038556,0.15294034758516684,0.9263590087967187,2.23319693239274
fixed_income_Treasury_30Y_Yield_kurtosis_5d,1850.0,0.6927754624344588,2.2133665060810324,-3.333333198859368,-1.1324451669379623,0.944518373425191,2.3501630935472506,4.990677117039212
fixed_income_Treasury_30Y_Yield_cumret_5d,1853.0,0.003255291984275567,0.03187971811897174,-0.11366918217399227,-0.015489627298769786,0.0022900304682035647,0.022581634265043473,0.13093733288126597
fixed_income_Treasury_30Y_Yield_return_mean_10d,1853.0,0.0006296720617747555,0.004394081555507096,-0.03571804913982199,-0.0021990381167491017,0.0005305089294277539,0.003383357100119369,0.0165404796442178
fixed_income_Treasury_30Y_Yield_volatility_10d,1852.0,0.013753521977858835,0.006479937003347201,0.0027436752451978686,0.008892414187155102,0.012635530628756986,0.017214947106307985,0.07076836138984861
fixed_income_Treasury_30Y_Yield_skewness_10d,1851.0,0.0942897513652585,0.9237434580828776,-2.892657902713521,-0.5172452619567616,0.0824040608013688,0.7735757686124101,2.34020637883447
fixed_income_Treasury_30Y_Yield_kurtosis_10d,1850.0,1.004509106432691,1.6903771898376676,-2.245178320829727,-0.2898712276686144,0.6861302439613017,1.9688597800697234,8.869170662256334
fixed_income_Treasury_30Y_Yield_cumret_10d,1853.0,0.006505931440697298,0.042442967483560905,-0.1869789669969424,-0.021990381167491017,0.005305089294277539,0.033646020212372126,0.165404796442178
fixed_income_Treasury_30Y_Yield_return_mean_20d,1853.0,0.0006264803699913261,0.0031552365929166776,-0.03571804913982199,-0.001439746407582302,0.0005678934420202689,0.0026743200446405655,0.01036354666500973
fixed_income_Treasury_30Y_Yield_volatility_20d,1852.0,0.01411133777981705,0.005841771441587013,0.0047927916675232765,0.00959820980811709,0.013621314777742704,0.017462032071078323,0.07076836138984861
fixed_income_Treasury_30Y_Yield_skewness_20d,1851.0,0.09284079847130386,0.7688858503599593,-1.874811663425506,-0.4525054087428825,0.10277665180960986,0.6413604877151998,2.511130086218109
fixed_income_Treasury_30Y_Yield_kurtosis_20d,1850.0,1.1614873104084456,1.389299308822604,-1.665332571908618,0.17067197294050193,0.932043782519086,1.8304317573769462,8.924513631311779
fixed_income_Treasury_30Y_Yield_cumret_20d,1853.0,0.012920974380571415,0.05873412705593941,-0.1790384624771335,-0.02879492815164604,0.011309194506471103,0.05294411527526188,0.1943501243740116
fixed_income_Treasury_Bond_ETF_return,1853.0,-0.0002565749766587822,0.00841182794590172,-0.03478050054860907,-0.00383573967816166,0.0,0.0031934372026855887,0.037752395371819875
fixed_income_Treasury_Bond_ETF_return_mean_1d,1853.0,-0.0002565749766587822,0.00841182794590172,-0.03478050054860907,-0.00383573967816166,0.0,0.0031934372026855887,0.037752395371819875
fixed_income_Treasury_Bond_ETF_volatility_1d,0.0,,,,,,,
fixed_income_Treasury_Bond_ETF_skewness_1d,0.0,,,,,,,
fixed_income_Treasury_Bond_ETF_kurtosis_1d,0.0,,,,,,,
fixed_income_Treasury_Bond_ETF_cumret_1d,1853.0,-0.0002565749766587822,0.00841182794590172,-0.03478050054860907,-0.00383573967816166,0.0,0.0031934372026855887,0.037752395371819875
fixed_income_Treasury_Bond_ETF_return_mean_5d,1853.0,-0.0002509750037782462,0.0035307232197609928,-0.014353251632845159,-0.002600438161214448,-0.0001713530024018032,0.0019507688223847218,0.011731274954793428
fixed_income_Treasury_Bond_ETF_volatility_5d,1852.0,0.007633340551754845,0.0038425444194299155,0.00042388433045633924,0.004740937528651907,0.0070751561972410264,0.009635337882213359,0.023290191604262246
fixed_income_Treasury_Bond_ETF_skewness_5d,1851.0,-0.09117361024891299,1.0896484789732683,-2.236067977499922,-0.8977340560728129,-0.0861365345300689,0.7109434617682521,2.2356175839108214
fixed_income_Treasury_Bond_ETF_kurtosis_5d,1850.0,0.747990695532125,2.189332633778033,-3.3215154341549558,-1.0141360389290048,0.955397570223149,2.364792301813139,4.999999999994794
fixed_income_Treasury_Bond_ETF_cumret_5d,1853.0,-0.0012819040215336663,0.01760479558690838,-0.0717662581642258,-0.01300219080607224,-0.000856765012009016,0.009735095730822308,0.05865637477396714
fixed_income_Treasury_Bond_ETF_return_mean_10d,1853.0,-0.00025095537140569306,0.0024097880543967145,-0.008498057785430035,-0.0019103624293813162,-0.00022432563247474596,0.001339370489382441,0.009475475042776375
fixed_income_Treasury_Bond_ETF_volatility_10d,1852.0,0.007967809516360225,0.0029977025298466376,0.0009328800749684031,0.005793356122620523,0.007458287966194651,0.009642977844472038,0.018840270704466852
fixed_income_Treasury_Bond_ETF_skewness_10d,1851.0,-0.07079553676629124,0.9143233960918247,-2.991433142419338,-0.7238186207476913,-0.06777636085973428,0.5577446470806406,2.848069318466296
fixed_income_Treasury_Bond_ETF_kurtosis_10d,1850.0,0.9930714526552283,1.7253864302525894,-2.0420422606568254,-0.2529088661766959,0.6495021983103157,1.8915560326354495,9.230456462601591
fixed_income_Treasury_Bond_ETF_cumret_10d,1853.0,-0.002561267001060864,0.0239408773018239,-0.08498057785430035,-0.01906493377040745,-0.0022432563247474597,0.013285721662572294,0.07914640332773915
fixed_income_Treasury_Bond_ETF_return_mean_20d,1853.0,-0.00024809025829040146,0.0017141169921600589,-0.0056915545996276224,-0.0014187781488251808,-0.00022013549639084764,0.0008903195581169896,0.009475475042776375
fixed_income_Treasury_Bond_ETF_volatility_20d,1852.0,0.008126534984526923,0.0024056322437504005,0.002425871794009915,0.00625179270689346,0.007739343731506083,0.009875861978045396,0.014994852871466747
fixed_income_Treasury_Bond_ETF_skewness_20d,1851.0,-0.06916632383295883,0.7726099405983561,-2.700183466388553,-0.5441151029353224,-0.0776693919804614,0.4390487565713115,2.217698091338444
fixed_income_Treasury_Bond_ETF_kurtosis_20d,1850.0,1.1655223797170038,1.5204547813163298,-1.3268161373455707,0.17202696124924788,0.7872176504723752,1.7242897797948409,9.71689812234735
fixed_income_Treasury_Bond_ETF_cumret_20d,1853.0,-0.005066821191757446,0.03382775336170427,-0.11383109199255245,-0.028359073813175727,-0.004402709927816953,0.017629438349678103,0.10221027888995791
fixed_income_Treasury_7_10Y_ETF_return,1853.0,-6.543266557454605e-05,0.0040009469075902885,-0.017930215824860166,-0.0017124767333072592,0.0,0.0014130579125471987,0.022275346316310684
fixed_income_Treasury_7_10Y_ETF_return_mean_1d,1853.0,-6.543266557454605e-05,0.0040009469075902885,-0.017930215824860166,-0.0017124767333072592,0.0,0.0014130579125471987,0.022275346316310684
fixed_income_Treasury_7_10Y_ETF_volatility_1d,0.0,,,,,,,
fixed_income_Treasury_7_10Y_ETF_skewness_1d,0.0,,,,,,,
fixed_income_Treasury_7_10Y_ETF_kurtosis_1d,0.0,,,,,,,
fixed_income_Treasury_7_10Y_ETF_cumret_1d,1853.0,-6.543266557454605e-05,0.0040009469075902885,-0.017930215824860166,-0.0017124767333072592,0.0,0.0014130579125471987,0.022275346316310684
fixed_income_Treasury_7_10Y_ETF_return_mean_5d,1853.0,-6.432981005725054e-05,0.0017097518177914073,-0.007165107846804473,-0.0011149864405271667,-8.44559308689141e-05,0.000912755257987402,0.00729832234419033
fixed_income_Treasury_7_10Y_ETF_volatility_5d,1852.0,0.003524912617516816,0.001984918895324262,5.961683387607275e-05,0.0021349213551243073,0.003122757997411272,0.004529445434938268,0.014481462665744411
fixed_income_Treasury_7_10Y_ETF_skewness_5d,1851.0,-0.07204856349225659,1.0880092524151237,-2.2345136896912594,-0.8834900548218025,-0.10747737333158293,0.7783091205556556,2.23606797749979
fixed_income_Treasury_7_10Y_ETF_kurtosis_5d,1850.0,0.7070109229154438,2.1915650859775098,-3.3333288572212716,-1.1160269733568386,0.8786117862264604,2.306538333485323,4.999999999999997
fixed_income_Treasury_7_10Y_ETF_cumret_5d,1853.0,-0.00032542669604485974,0.008545315617597596,-0.03582553923402237,-0.005574932202635834,-0.0004222796543445705,0.004536078479030028,0.03649161172095165
fixed_income_Treasury_7_10Y_ETF_return_mean_10d,1853.0,-6.376591846280795e-05,0.0011754790421807542,-0.00439513304981421,-0.0007839951455485593,-8.3507102382981e-05,0.0006272998130646186,0.0044076150009152585
fixed_income_Treasury_7_10Y_ETF_volatility_10d,1852.0,0.003676982113784616,0.0016570033188256681,5.961683387607275e-05,0.0024785937365350637,0.0034145964508938077,0.0046294306255663074,0.010979876898383187
fixed_income_Treasury_7_10Y_ETF_skewness_10d,1851.0,-0.031729854849418475,0.9104379275668573,-2.597085955650392,-0.6686549372949102,-0.026470748871754744,0.6006379600200326,2.8203282653286217
fixed_income_Treasury_7_10Y_ETF_kurtosis_10d,1850.0,1.0063400105345919,1.6294334438295364,-1.9801982188533802,-0.2256224939282921,0.668278389134114,1.9874142012824605,8.493450817976283
fixed_income_Treasury_7_10Y_ETF_cumret_10d,1853.0,-0.0006413971134362349,0.011742261413167763,-0.0439513304981421,-0.0078304959826281,-0.0008261109002936414,0.00624783656754002,0.04407615000915258
fixed_income_Treasury_7_10Y_ETF_return_mean_20d,1853.0,-6.234017178924992e-05,0.0008424442376409481,-0.003159717909005929,-0.0006029535866623311,-4.9592333258814745e-05,0.0004898390702848382,0.00260379306537366
fixed_income_Treasury_7_10Y_ETF_volatility_20d,1852.0,0.003757337828356041,0.0014162218357229668,5.961683387607275e-05,0.0026950952332785733,0.0035242403837301905,0.004662915905528524,0.008622399871402614
fixed_income_Treasury_7_10Y_ETF_skewness_20d,1851.0,-0.023757132269323415,0.7928011493066894,-2.7354577125543447,-0.5318264256113173,-0.06079290948875816,0.46262333445072856,2.757299797984386
fixed_income_Treasury_7_10Y_ETF_kurtosis_20d,1850.0,1.2523109486250896,1.5893772329364184,-0.9488778725973168,0.17187498616607455,0.8608277483724678,1.8501013771645585,9.901463760919853
fixed_income_Treasury_7_10Y_ETF_cumret_20d,1853.0,-0.0012512702560433216,0.016811699789281837,-0.06319435818011858,-0.011988828981105284,-0.0009784749422302645,0.009773297039478945,0.0520758613074732
fixed_income_Treasury_1_3Y_ETF_return,1853.0,3.382484465433304e-05,0.0010086004722312252,-0.00525064156139113,-0.00023282405076561352,0.0,0.0002362051087753502,0.009924857649081156
fixed_income_Treasury_1_3Y_ETF_return_mean_1d,1853.0,3.382484465433304e-05,0.0010086004722312252,-0.00525064156139113,-0.00023282405076561352,0.0,0.0002362051087753502,0.009924857649081156
fixed_income_Treasury_1_3Y_ETF_volatility_1d,0.0,,,,,,,
fixed_income_Treasury_1_3Y_ETF_skewness_1d,0.0,,,,,,,
fixed_income_Treasury_1_3Y_ETF_kurtosis_1d,0.0,,,,,,,
fixed_income_Treasury_1_3Y_ETF_cumret_1d,1853.0,3.382484465433304e-05,0.0010086004722312252,-0.00525064156139113,-0.00023282405076561352,0.0,0.0002362051087753502,0.009924857649081156
fixed_income_Treasury_1_3Y_ETF_return_mean_5d,1853.0,3.3801177877718804e-05,0.0004273571041255322,-0.002256327310450797,-0.00016826272941384375,1.8708066983775996e-05,0.00019751218668952403,0.0037163451378432314
fixed_income_Treasury_1_3Y_ETF_volatility_5d,1852.0,0.0007936723158296186,0.0006430071810087437,0.0,0.0003316435972756051,0.0006568642512118637,0.0010815549141644577,0.006218059325561491
fixed_income_Treasury_1_3Y_ETF_skewness_5d,1851.0,0.014510168792390081,1.1443614409172103,-2.2360679775002406,-0.8446895908927257,1.5537062973692859e-12,0.8752850330403801,2.236067977511038
fixed_income_Treasury_1_3Y_ETF_kurtosis_5d,1850.0,0.8654552236825374,2.30784809418613,-3.3333331844380942,-1.0962238589020954,1.2153273433175407,2.6344226499144083,5.000000001877368
fixed_income_Treasury_1_3Y_ETF_cumret_5d,1853.0,0.0001689287986295182,0.002136715560881852,-0.011281636552253983,-0.0008413136470692187,9.354033491887999e-05,0.0009875609334476202,0.018581725689216157
fixed_income_Treasury_1_3Y_ETF_return_mean_10d,1853.0,3.3945120644821926e-05,0.00030197358752181866,-0.0013931995746707146,-0.0001160735755162304,1.3875998729004625e-05,0.00018324687317430315,0.0021624865503251213
fixed_income_Treasury_1_3Y_ETF_volatility_10d,1852.0,0.0008345456537424757,0.0005763923286070008,5.593734575722108e-05,0.0004354494727011048,0.0007585915209441174,0.0011241596199752528,0.0048260954566597845
fixed_income_Treasury_1_3Y_ETF_skewness_10d,1851.0,0.07867683473147208,1.0704771975154308,-3.0453978287969248,-0.674322094191057,0.0857568270795029,0.8088010726856545,3.013212395088533
fixed_income_Treasury_1_3Y_ETF_kurtosis_10d,1850.0,1.374339984543324,2.0389841966759237,-2.000093003602643,-0.08340295709552008,0.8591802630376928,2.533489699710609,9.4561505734397
fixed_income_Treasury_1_3Y_ETF_cumret_10d,1853.0,0.0003400054249167331,0.0030193314698967843,-0.013931995746707145,-0.001160735755162304,0.00013875998729004626,0.0018324687317430315,0.02162486550325121
fixed_income_Treasury_1_3Y_ETF_return_mean_20d,1853.0,3.39652998726958e-05,0.00021635727964030912,-0.0008497216227031426,-7.119002479557667e-05,1.8559730609208833e-05,0.00015686537638662264,0.001102733605552351
fixed_income_Treasury_1_3Y_ETF_volatility_20d,1852.0,0.0008626076847636636,0.0005261296822288771,0.00011011786216612392,0.000504199817531844,0.0008323703908025429,0.0011859440325016084,0.0038027753974621196
fixed_income_Treasury_1_3Y_ETF_skewness_20d,1851.0,0.08322884236115716,1.0770650601893395,-3.8130423075729944,-0.5791451483810426,0.10831201776605914,0.7086155088989763,3.4206408065476137
fixed_income_Treasury_1_3Y_ETF_kurtosis_20d,1850.0,2.080383479874088,2.6998675761911297,-1.0742018859465594,0.425620215443251,1.2956405226535508,2.568692789608438,16.18733485815385
fixed_income_Treasury_1_3Y_ETF_cumret_20d,1853.0,0.0006814429328948642,0.004325736817605126,-0.016994432454062854,-0.0014228531941630697,0.0003711946121841479,0.003137307527732453,0.02205467211104702
fixed_income_Investment_Grade_Bonds_return,1853.0,-2.0980890958398664e-05,0.004540933709228073,-0.023342945779457825,-0.0016460790877505687,0.0,0.0018455846541667593,0.03294665941075424
fixed_income_Investment_Grade_Bonds_return_mean_1d,1853.0,-2.0980890958398664e-05,0.004540933709228073,-0.023342945779457825,-0.0016460790877505687,0.0,0.0018455846541667593,0.03294665941075424
fixed_income_Investment_Grade_Bonds_volatility_1d,0.0,,,,,,,
fixed_income_Investment_Grade_Bonds_skewness_1d,0.0,,,,,,,
fixed_income_Investment_Grade_Bonds_kurtosis_1d,0.0,,,,,,,
fixed_income_Investment_Grade_Bonds_cumret_1d,1853.0,-2.0980890958398664e-05,0.004540933709228073,-0.023342945779457825,-0.0016460790877505687,0.0,0.0018455846541667593,0.03294665941075424
fixed_income_Investment_Grade_Bonds_return_mean_5d,1853.0,-1.9967367966870936e-05,0.0019585075234305445,-0.00793524741261894,-0.0012056733770034861,3.669492451840771e-05,0.0011617377615599387,0.0074429010768521766
fixed_income_Investment_Grade_Bonds_volatility_5d,1852.0,0.003982770093005691,0.0022713715258404947,0.0003078563122532062,0.0023346288884880384,0.0034773096486129763,0.005133976170444676,0.015266678110630372
fixed_income_Investment_Grade_Bonds_skewness_5d,1851.0,-0.038617932605373266,1.110191462671172,-2.2277579110610732,-0.8665748891151288,-0.055733622155637416,0.7750744129340694,2.234407610214308
fixed_income_Investment_Grade_Bonds_kurtosis_5d,1850.0,0.7745175842581492,2.2349125762869906,-3.3332223136441894,-0.9729684732878319,1.013961749649345,2.3836654672177016,4.994148047645711
fixed_income_Investment_Grade_Bonds_cumret_5d,1853.0,-0.00010539026025259445,0.009776511786862395,-0.0396762370630947,-0.006028366885017431,0.00018347462259203856,0.005764138526884986,0.03721450538426088
fixed_income_Investment_Grade_Bonds_return_mean_10d,1853.0,-2.0550896336993148e-05,0.001368945951507003,-0.0054295395399945965,-0.0008511768342071129,7.541476218439216e-05,0.0008100670988640257,0.0050803650010135416
fixed_income_Investment_Grade_Bonds_volatility_10d,1852.0,0.004170023860313711,0.0018752693578846043,0.00043250719168382793,0.0028217361346012104,0.00370372734293508,0.00535396143481944,0.012493388640458437
fixed_income_Investment_Grade_Bonds_skewness_10d,1851.0,0.01658249818674824,0.9354109515939465,-3.0876360164734216,-0.6505335018710281,0.009537210297919544,0.6622088486647305,2.8844464228453157
fixed_income_Investment_Grade_Bonds_kurtosis_10d,1850.0,1.105935234592237,1.7486556177053685,-1.9653369702940222,-0.22611425254958306,0.8131201596838247,2.10028470181627,9.65890089511646
fixed_income_Investment_Grade_Bonds_cumret_10d,1853.0,-0.00019881938436262404,0.013623610879173678,-0.05429539539994596,-0.008442214088775199,0.0007541476218439216,0.008085774886454858,0.05080365001013542
fixed_income_Investment_Grade_Bonds_return_mean_20d,1853.0,-2.1152835784154586e-05,0.0010183453650727111,-0.0034449382195869175,-0.0006886384871734888,5.171048087464362e-05,0.0006180083495689926,0.003957790569965205
fixed_income_Investment_Grade_Bonds_volatility_20d,1852.0,0.00426935644156222,0.0015817078559541772,0.0012279370433994105,0.0030382998863576352,0.003855615291288558,0.005253027413362395,0.009615251119687137
fixed_income_Investment_Grade_Bonds_skewness_20d,1851.0,-0.0047979732928251865,0.839696985183437,-3.4428112913689466,-0.5543056842493325,-0.02679070588511726,0.48120313241901813,3.1541722235893213
fixed_income_Investment_Grade_Bonds_kurtosis_20d,1850.0,1.3960924863940365,1.7577470754932787,-1.2140086101301593,0.1527452322356661,0.9687144747818932,2.1768222564325597,13.70737877513517
fixed_income_Investment_Grade_Bonds_cumret_20d,1853.0,-0.00037140812002597385,0.020166703090327774,-0.06889876439173835,-0.013312800641748355,0.0010342096174928723,0.012335573475692184,0.06735733425882655
fixed_income_High_Yield_Bonds_return,1853.0,0.00011303732265513408,0.003964141012588228,-0.03402495457434913,-0.0009131278655856464,0.0,0.0013697295038567205,0.030658433547001502
fixed_income_High_Yield_Bonds_return_mean_1d,1853.0,0.00011303732265513408,0.003964141012588228,-0.03402495457434913,-0.0009131278655856464,0.0,0.0013697295038567205,0.030658433547001502
fixed_income_High_Yield_Bonds_volatility_1d,0.0,,,,,,,
fixed_income_High_Yield_Bonds_skewness_1d,0.0,,,,,,,
fixed_income_High_Yield_Bonds_kurtosis_1d,0.0,,,,,,,
fixed_income_High_Yield_Bonds_cumret_1d,1853.0,0.00011303732265513408,0.003964141012588228,-0.03402495457434913,-0.0009131278655856464,0.0,0.0013697295038567205,0.030658433547001502
fixed_income_High_Yield_Bonds_return_mean_5d,1853.0,0.00011183454042728945,0.0017088192548996987,-0.011844720486572525,-0.0006730791211819867,0.00015383859221974923,0.0009096551049234353,0.009526266050142016
fixed_income_High_Yield_Bonds_volatility_5d,1852.0,0.0031486714471104346,0.0024702742594265633,0.0002233777913384291,0.0014888474924987577,0.002407866224624935,0.004070200415646065,0.020900397907564757
fixed_income_High_Yield_Bonds_skewness_5d,1851.0,0.09905976122371474,1.1156496466242447,-2.236067977499837,-0.7067031412793228,0.1232722064038434,0.9303019587548755,2.2360679774998373
fixed_income_High_Yield_Bonds_kurtosis_5d,1850.0,0.7776544394737067,2.258418124675841,-3.331352865654353,-1.1161250886213896,1.008373680044033,2.5415646551858875,5.000000000000621
fixed_income_High_Yield_Bonds_cumret_5d,1853.0,0.0005645862970863184,0.008533960577637539,-0.05922360243286262,-0.0033653956059099335,0.0007691929610987462,0.004542311373033996,0.04763133025071008
fixed_income_High_Yield_Bonds_return_mean_10d,1853.0,0.00011033801115350809,0.0011759622211085427,-0.007305215237632309,-0.0003939729260755977,0.00017153875325761389,0.0006844219948152321,0.005366575709975996
fixed_income_High_Yield_Bonds_volatility_10d,1852.0,0.003322281197575932,0.0022196141954866095,0.00043598985568023247,0.0017344077631635869,0.0026496850275888797,0.004238026225537552,0.014850280283083208
fixed_income_High_Yield_Bonds_skewness_10d,1851.0,0.10630040808130879,0.9810966000501578,-2.7972474967624694,-0.5448894316408625,0.11169152654749111,0.75217712908931,3.0327894087968907
fixed_income_High_Yield_Bonds_kurtosis_10d,1850.0,1.1849658182158336,1.9140669946140498,-2.3216597151708163,-0.1980932508550644,0.818216203753753,2.1216468025161914,9.393738406087193
fixed_income_High_Yield_Bonds_cumret_10d,1853.0,0.0011361549565387472,0.011705904088584726,-0.07305215237632309,-0.003939729260755977,0.0017091423914905556,0.006839244402329343,0.05366575709975996
fixed_income_High_Yield_Bonds_return_mean_20d,1853.0,0.00010712772856389416,0.0008122631900227729,-0.003945003937421208,-0.0002679352467069322,0.00017415064352497336,0.0005383410247574227,0.0026039453731150674
fixed_income_High_Yield_Bonds_volatility_20d,1852.0,0.0034252025456369983,0.002047477907364113,0.0009339891455945595,0.001854372062934192,0.0027756950894571144,0.004323096450047103,0.011077133850274316
fixed_income_High_Yield_Bonds_skewness_20d,1851.0,0.12243844716368096,0.8202065972113897,-2.6618223177821596,-0.4512564989084637,0.1360739439463955,0.6457988253817921,3.104890807407493
fixed_income_High_Yield_Bonds_kurtosis_20d,1850.0,1.5337326357369199,1.9751099529613618,-1.4783243737722813,0.23020709473873152,0.9917534808423528,2.2043937807212055,11.672107819257173
fixed_income_High_Yield_Bonds_cumret_20d,1853.0,0.002262125651108701,0.016039388688674668,-0.07890007874842417,-0.005355421479571608,0.0034575641076437453,0.01075733629525814,0.05207890746230135
stocks_SP500_realized_vol_5d,1852.0,0.11967071923954302,0.08122955718466948,0.004113350682779788,0.0632394892650334,0.10212466046512136,0.15282406678857408,0.7726816660217274
stocks_SP500_exp_vol_5d,1852.0,0.12242879999185607,0.07738377678873533,0.022542610637005772,0.07021032488215212,0.10545026134304314,0.15354089195181855,0.895856394652575
stocks_SP500_jump_5d,1854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stocks_SP500_realized_vol_10d,1852.0,0.12605530271629042,0.07232554308777837,0.022667252355339836,0.07871858546200869,0.1090510049206031,0.1573759062456655,0.6722585445522781
stocks_SP500_exp_vol_10d,1852.0,0.12721073873209945,0.0697282381750889,0.03583964034938927,0.07949793171356957,0.11123505112999164,0.15695095961472041,0.727290203142081
stocks_SP500_jump_10d,1854.0,0.0005393743257820927,0.02322443380972059,0.0,0.0,0.0,0.0,1.0
stocks_SP500_realized_vol_20d,1852.0,0.13013829284562023,0.06563583686321668,0.039625493897071755,0.0844695829421731,0.113116692604744,0.15706468231188916,0.572548162102406
stocks_SP500_exp_vol_20d,1852.0,0.13083346511052926,0.06352501203870427,0.04393654714415297,0.08601013143594197,0.11462308665372617,0.15981558997440837,0.5725481621024061
stocks_SP500_jump_20d,1854.0,0.011326860841423949,0.1058518140704363,0.0,0.0,0.0,0.0,1.0
stocks_SP500_realized_vol_60d,1852.0,0.13563254806886701,0.05688015797553073,0.05920849176239693,0.0955960658223923,0.11361995019213936,0.16093298280183943,0.572548162102406
stocks_SP500_exp_vol_60d,1852.0,0.13623620085195623,0.05415171586615899,0.0621450823350086,0.09662793251293003,0.1170946344408026,0.1662297124916609,0.5725481621024061
stocks_SP500_jump_60d,1854.0,0.012405609492988134,0.11071730745620341,0.0,0.0,0.0,0.0,1.0
stocks_DJI_realized_vol_5d,1852.0,0.10511176847387145,0.06857024488483912,0.006210271551549517,0.05831126936391612,0.0906829108031704,0.13309295610978428,0.6309997194877758
stocks_DJI_exp_vol_5d,1852.0,0.1078572087665111,0.06473196154393607,0.019333017080687083,0.06469958973768272,0.09166132069859895,0.13380476241166875,0.7510800431565529
stocks_DJI_jump_5d,1854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stocks_DJI_realized_vol_10d,1852.0,0.11133411253815184,0.059967407934418175,0.022382611927519617,0.07291667688622877,0.09520741149615718,0.13809785097141603,0.5667317181918327
stocks_DJI_exp_vol_10d,1852.0,0.11253145264451778,0.05740488048603902,0.028649030474029044,0.07414463114598653,0.09790515287585483,0.1377195934765915,0.6142157368139555
stocks_DJI_jump_10d,1854.0,0.0016181229773462784,0.040204184948267996,0.0,0.0,0.0,0.0,1.0
stocks_DJI_realized_vol_20d,1852.0,0.1154763150042135,0.05315123422709666,0.034436827916862735,0.07963747956451263,0.10172295577097931,0.13964437350674655,0.4928196157179718
stocks_DJI_exp_vol_20d,1852.0,0.11601043918713734,0.051312743387572274,0.04033010008149266,0.08100389911278182,0.1023348620070329,0.13893110787804236,0.49281961571797184
stocks_DJI_jump_20d,1854.0,0.011866235167206042,0.10831322836035373,0.0,0.0,0.0,0.0,1.0
