,BTC-USD_price,ETH-USD_price,BNB-USD_price,ADA-USD_price,SOL-USD_price
2022-02-19,40122.15625,2763.701171875,400.0435791015625,0.9977030158042908,91.49665069580078
2022-02-20,38431.37890625,2628.6484375,380.825927734375,0.9329019784927368,90.9014129638672
2022-02-21,37075.28125,2573.816162109375,356.6612548828125,0.8582360148429871,83.12316131591797
2022-02-22,38286.02734375,2639.29931640625,374.3074645996094,0.8890169858932495,86.46538543701172
2022-02-23,37296.5703125,2590.359619140625,366.53948974609375,0.8691689968109131,84.90278625488281
2022-02-24,38332.609375,2598.067138671875,361.2346496582031,0.8534250259399414,89.19474792480469
2022-02-25,39214.21875,2764.53564453125,374.9149475097656,0.8980270028114319,92.59882354736328
2022-02-26,39105.1484375,2781.11181640625,373.6387634277344,0.8879179954528809,90.14156341552734
2022-02-27,37709.78515625,2621.8017578125,360.5310363769531,0.858335018157959,85.51905059814453
2022-02-28,43193.234375,2919.201171875,395.6124267578125,0.9598280191421508,99.52034759521484
2022-03-01,44354.63671875,2972.485107421875,408.4822998046875,0.9623460173606871,98.65355682373048
2022-03-02,43924.1171875,2950.118408203125,409.0003051757813,0.9386619925498962,100.6496353149414
2022-03-03,42451.7890625,2834.468994140625,402.5506896972656,0.902658998966217,95.53919982910156
2022-03-04,39137.60546875,2617.156005859375,374.2808837890625,0.8428890109062195,88.24597930908203
2022-03-05,39400.5859375,2664.8310546875,384.8733520507813,0.8656719923019409,89.64784240722656
2022-03-06,38419.984375,2555.037353515625,375.0111999511719,0.8237519860267639,84.54218292236328
2022-03-07,38062.0390625,2497.771240234375,381.3446350097656,0.7973790168762207,82.13006591796875
2022-03-08,38737.26953125,2576.74755859375,381.9585571289063,0.8012499809265137,82.2547607421875
2022-03-09,41982.92578125,2729.783447265625,393.5557556152344,0.8492929935455322,88.20206451416016
2022-03-10,39437.4609375,2608.048583984375,372.1590270996094,0.8063160181045532,82.9390869140625
2022-03-11,38794.97265625,2559.56298828125,372.1840515136719,0.7901250123977661,80.7449951171875
2022-03-12,38904.01171875,2574.754150390625,372.7303771972656,0.7906739711761475,81.55381774902344
2022-03-13,37849.6640625,2518.944580078125,361.8498229980469,0.7909950017929077,78.93607330322266
2022-03-14,39666.75390625,2590.696044921875,373.4661560058594,0.8039169907569885,81.17333984375
2022-03-15,39338.78515625,2620.149658203125,371.62884521484375,0.8000059723854065,82.95508575439453
2022-03-16,41143.9296875,2772.0556640625,385.5282287597656,0.8383740186691284,87.90362548828125
2022-03-17,40951.37890625,2814.8544921875,391.8247375488281,0.8367840051651001,87.87684631347656
2022-03-18,41801.15625,2945.343017578125,397.6455078125,0.8534330129623413,89.82203674316406
2022-03-19,42190.65234375,2946.257080078125,399.8535461425781,0.9010990262031556,92.41815185546876
2022-03-20,41247.82421875,2860.459228515625,390.7683715820313,0.8770920038223267,88.61486053466797
2022-03-21,41077.99609375,2897.9765625,396.4478149414063,0.916782021522522,88.7572021484375
2022-03-22,42358.80859375,2973.131103515625,404.31494140625,0.9764400124549866,90.51296997070312
2022-03-23,42892.95703125,3031.067138671875,408.6097717285156,1.1074819564819336,95.1026840209961
2022-03-24,43960.93359375,3108.06201171875,414.1269836425781,1.130010962486267,102.22369384765624
2022-03-25,44348.73046875,3106.67138671875,410.8111572265625,1.0978879928588867,98.6581039428711
2022-03-26,44500.828125,3143.178955078125,415.9197998046875,1.1505939960479736,101.7641830444336
2022-03-27,46820.4921875,3291.57763671875,430.5032653808594,1.182147979736328,107.08422088623048
2022-03-28,47128.00390625,3336.634521484375,430.390869140625,1.1701840162277222,106.46525573730467
2022-03-29,47465.73046875,3401.98779296875,434.5056762695313,1.191112041473389,111.71031188964844
2022-03-30,47062.6640625,3385.157958984375,442.6848449707031,1.1903849840164185,120.6994857788086
2022-03-31,45538.67578125,3281.642822265625,428.9161071777344,1.1418509483337402,122.66146087646484
2022-04-01,46281.64453125,3449.55224609375,446.6042785644531,1.165424942970276,134.43093872070312
2022-04-02,45868.94921875,3445.059326171875,436.9553527832031,1.1560070514678955,132.19886779785156
2022-04-03,46453.56640625,3522.83349609375,450.348876953125,1.1859409809112549,136.77532958984375
2022-04-04,46622.67578125,3521.2412109375,447.5249328613281,1.2129449844360352,132.41262817382812
2022-04-05,45555.9921875,3411.79248046875,445.172607421875,1.170801043510437,126.86223602294922
2022-04-06,43206.73828125,3171.69189453125,420.1463623046875,1.052770972251892,112.88338470458984
2022-04-07,43503.84765625,3233.274658203125,436.7967834472656,1.091894030570984,118.79651641845705
2022-04-08,42287.6640625,3192.073974609375,421.67724609375,1.0263259410858154,109.8008804321289
2022-04-09,42782.13671875,3261.916259765625,427.1530456542969,1.0450149774551392,112.97279357910156
2022-04-10,42207.671875,3211.866943359375,418.5906677246094,1.0308849811553955,111.74243927001952
2022-04-11,39521.90234375,2981.05224609375,394.0868835449219,0.92044997215271,99.33910369873048
2022-04-12,40127.18359375,3030.37646484375,413.8739318847656,0.955145001411438,103.30638885498048
2022-04-13,41166.73046875,3118.34423828125,423.1301574707031,0.9746959805488586,105.00194549560548
2022-04-14,39935.515625,3019.909423828125,414.6637268066406,0.9324120283126832,100.70780181884766
2022-04-15,40553.46484375,3040.91650390625,417.2937316894531,0.954716980457306,101.30977630615234
2022-04-16,40424.484375,3062.310302734375,417.47845458984375,0.9526399970054626,102.25731658935548
2022-04-17,39716.953125,2993.4033203125,407.3777160644531,0.9174659848213196,100.40969848632812
2022-04-18,40826.21484375,3057.606689453125,416.9684143066406,0.9367300271987916,102.15853118896484
2022-04-19,41502.75,3104.1064453125,422.3870544433594,0.953333020210266,108.58203125
2022-04-20,41374.37890625,3077.745849609375,418.354248046875,0.9373409748077391,105.49700164794922
2022-04-21,40527.36328125,2987.480712890625,405.0214538574219,0.9104740023612976,101.77613830566406
2022-04-22,39740.3203125,2964.835693359375,406.9875183105469,0.9071540236473083,100.61205291748048
2022-04-23,39486.73046875,2938.114013671875,401.6524658203125,0.8885030150413513,100.74443817138672
2022-04-24,39469.29296875,2922.732666015625,399.1053771972656,0.8863499760627747,99.2357940673828
2022-04-25,40458.30859375,3009.3935546875,404.3502807617188,0.8986949920654297,101.24763488769533
2022-04-26,38117.4609375,2808.29833984375,385.4830627441406,0.8276450037956238,95.78215026855467
2022-04-27,39241.12109375,2888.9296875,391.4458312988281,0.840595006942749,98.37886810302734
2022-04-28,39773.828125,2936.94091796875,406.71820068359375,0.8439499735832214,98.18572998046876
2022-04-29,38609.82421875,2815.601806640625,393.0621643066406,0.8050429821014404,94.01134490966795
2022-04-30,37714.875,2730.186767578125,377.767822265625,0.756659984588623,85.09593200683594
2022-05-01,38469.09375,2827.756103515625,390.281982421875,0.7903439998626709,89.6715087890625
2022-05-02,38529.328125,2857.410400390625,389.670654296875,0.7815290093421936,87.58101654052734
2022-05-03,37750.453125,2783.476318359375,383.4757995605469,0.7711449861526489,85.84237670898438
2022-05-04,39698.37109375,2940.644775390625,402.5026550292969,0.8969420194625854,92.7708511352539
2022-05-05,36575.140625,2749.213134765625,378.7736206054688,0.7911520004272461,84.59602355957031
2022-05-06,36040.921875,2694.979736328125,379.3042907714844,0.7833589911460876,81.76410675048828
2022-05-07,35501.953125,2636.093017578125,365.6841125488281,0.7618820071220398,78.9834213256836
2022-05-08,34059.265625,2517.4599609375,355.39874267578125,0.73956298828125,75.22018432617188
2022-05-09,30296.953125,2245.430419921875,299.34893798828125,0.6100879907608032,63.2696533203125
2022-05-10,31022.90625,2343.510986328125,319.32696533203125,0.6289629936218262,66.76615142822266
2022-05-11,28936.35546875,2072.108642578125,269.9627685546875,0.5127999782562256,50.21084976196289
2022-05-12,29047.751953125,1961.7015380859373,269.4072570800781,0.4737460017204284,44.683589935302734
2022-05-13,29283.103515625,2014.418212890625,290.5841979980469,0.5288770198822021,48.59355163574219
2022-05-14,30101.265625,2056.27392578125,297.3876037597656,0.5393580198287964,52.4172248840332
2022-05-15,31305.11328125,2145.706787109375,312.0077209472656,0.5975000262260437,58.81126022338867
2022-05-16,29862.91796875,2022.7259521484373,297.7101135253906,0.5567160248756409,53.646461486816406
2022-05-17,30425.857421875,2090.4091796875,305.96343994140625,0.5780770182609558,57.12562561035156
2022-05-18,28720.271484375,1916.6561279296875,287.43878173828125,0.5056149959564209,49.75621032714844
2022-05-19,30314.333984375,2018.336181640625,306.79156494140625,0.5333210229873657,52.2139778137207
2022-05-20,29200.740234375,1961.315673828125,302.3592224121094,0.5179070234298706,49.53850936889648
2022-05-21,29432.2265625,1974.518310546875,312.4660339355469,0.5283139944076538,50.3179817199707
2022-05-22,30323.72265625,2043.170166015625,319.6090087890625,0.5426179766654968,52.75518035888672
2022-05-23,29098.91015625,1972.181884765625,316.76055908203125,0.5126050114631653,49.05685043334961
2022-05-24,29655.5859375,1978.9827880859373,328.1893310546875,0.5212240219116211,49.65333557128906
2022-05-25,29562.361328125,1944.827880859375,325.7348022460937,0.5138769745826721,47.98242568969727
2022-05-26,29267.224609375,1803.913330078125,304.96392822265625,0.4808830022811889,43.4912109375
2022-05-27,28627.57421875,1724.9228515625,300.9720458984375,0.4555070102214813,40.98134613037109
2022-05-28,28814.900390625,1757.9417724609375,307.8154296875,0.4647639989852905,44.34316253662109
2022-05-29,29445.95703125,1812.031005859375,305.9750671386719,0.4811260104179382,44.90961456298828
2022-05-30,31726.390625,1996.4412841796875,321.7528991699219,0.5700730085372925,47.179443359375
2022-05-31,31792.310546875,1942.3280029296875,320.485107421875,0.6252539753913879,45.76784133911133
2022-06-01,29799.080078125,1823.5693359375,300.5040588378906,0.5527499914169312,40.26966857910156
2022-06-02,30467.48828125,1834.1505126953125,308.1017761230469,0.5877950191497803,40.8913459777832
2022-06-03,29704.390625,1775.07861328125,298.3978881835937,0.5596579909324646,38.259220123291016
2022-06-04,29832.9140625,1801.6094970703125,301.6311340332031,0.5660690069198608,38.93144607543945
2022-06-05,29906.662109375,1805.2049560546875,298.9347229003906,0.5670899748802185,38.48053359985352
2022-06-06,31370.671875,1859.2896728515625,295.3960266113281,0.6093279719352722,42.43313217163086
2022-06-07,31155.478515625,1814.04833984375,290.34112548828125,0.6154450178146362,39.43757247924805
2022-06-08,30214.35546875,1793.572265625,288.6160888671875,0.6416140198707581,38.84336853027344
2022-06-09,30111.998046875,1789.8260498046875,289.9196472167969,0.6329200267791748,39.97260665893555
2022-06-10,29083.8046875,1665.042236328125,286.04669189453125,0.5742160081863403,37.08976745605469
2022-06-11,28360.810546875,1529.6634521484375,269.48699951171875,0.5527769923210144,33.82111740112305
2022-06-12,26762.6484375,1445.216552734375,255.9508819580078,0.4968610107898712,30.74327087402344
2022-06-13,22487.388671875,1204.582763671875,222.5057830810547,0.4631330072879791,28.19236183166504
2022-06-14,22206.79296875,1211.662841796875,223.22125244140625,0.484385997056961,29.714618682861328
2022-06-15,22572.83984375,1233.2064208984375,233.396713256836,0.5332959890365601,34.48794174194336
2022-06-16,20381.650390625,1067.730712890625,209.5387420654297,0.4750219881534576,29.98974227905273
2022-06-17,20471.482421875,1086.519287109375,215.8917999267578,0.4873920083045959,30.742919921875
2022-06-18,19017.642578125,993.6367797851562,197.04299926757807,0.4561820030212402,31.80793571472168
2022-06-19,20553.271484375,1127.656494140625,214.9205322265625,0.4843640029430389,34.24374771118164
2022-06-20,20599.537109375,1127.6424560546875,216.93426513671875,0.492260992527008,35.4171142578125
2022-06-21,20710.59765625,1124.8245849609375,219.4986267089844,0.479203999042511,36.12115859985352
2022-06-22,19987.029296875,1051.421875,214.2619171142578,0.4585680067539215,34.12163543701172
2022-06-23,21085.876953125,1143.38671875,228.9537506103516,0.4802919924259186,38.17523193359375
2022-06-24,21231.65625,1226.8447265625,240.23831176757807,0.4992240071296692,42.2120475769043
2022-06-25,21502.337890625,1243.4468994140625,239.690658569336,0.4989460110664367,42.33281326293945
2022-06-26,21027.294921875,1199.8316650390625,233.85874938964844,0.4896529912948608,39.40808868408203
2022-06-27,20735.478515625,1193.6806640625,233.65402221679688,0.4857900142669678,38.45125198364258
2022-06-28,20280.634765625,1144.5792236328125,226.9273376464844,0.4696710109710693,35.326438903808594
2022-06-29,20104.0234375,1098.94384765625,219.2844696044922,0.4655089974403381,33.8739013671875
2022-06-30,19784.7265625,1067.298828125,219.3000946044922,0.4588490128517151,33.588417053222656
2022-07-01,19269.3671875,1059.767333984375,216.0154571533203,0.4480890035629272,32.803070068359375
2022-07-02,19242.255859375,1066.5128173828125,218.0352325439453,0.4563510119915008,33.35940933227539
2022-07-03,19297.076171875,1073.7669677734375,218.98031616210932,0.4555869996547699,33.38593292236328
2022-07-04,20231.26171875,1151.05908203125,231.5741271972656,0.4696440100669861,36.78503036499024
2022-07-05,20190.115234375,1134.541015625,230.8463592529297,0.4576320052146911,35.39555358886719
2022-07-06,20548.24609375,1186.9739990234375,238.4999389648437,0.4621790051460266,37.07356262207031
2022-07-07,21637.587890625,1237.5933837890625,241.5445098876953,0.4778119921684265,38.51830673217773
2022-07-08,21731.1171875,1222.5062255859375,240.750717163086,0.4673109948635101,38.286720275878906
2022-07-09,21592.20703125,1216.978271484375,243.24107360839844,0.4787600040435791,38.07196044921875
2022-07-10,20860.44921875,1168.401611328125,234.65557861328125,0.4632200002670288,36.69760894775391
2022-07-11,19970.556640625,1097.236572265625,225.85850524902344,0.4355199933052063,33.463600158691406
2022-07-12,19323.9140625,1038.191650390625,220.4645538330078,0.417928010225296,32.75759506225586
2022-07-13,20212.07421875,1113.587158203125,230.52476501464844,0.4381079971790313,34.91093826293945
2022-07-14,20569.919921875,1191.5262451171875,238.1644744873047,0.4410249888896942,37.10782241821289
2022-07-15,20836.328125,1233.129150390625,238.5739898681641,0.4424560070037842,37.41592788696289
2022-07-16,21190.31640625,1352.62646484375,249.5938720703125,0.4572300016880035,39.57412338256836
2022-07-17,20779.34375,1338.6357421875,247.84848022460932,0.4473530054092407,38.64472198486328
2022-07-18,22485.689453125,1578.7178955078125,264.88604736328125,0.4925430119037628,43.74615859985352
2022-07-19,23389.43359375,1542.9752197265625,268.8173217773437,0.5157679915428162,44.89987564086914
2022-07-20,23231.732421875,1520.20068359375,258.3388061523437,0.4910430014133453,42.09366989135742
2022-07-21,23164.62890625,1576.74951171875,265.4625549316406,0.5000979900360107,43.19059371948242
2022-07-22,22714.978515625,1537.4051513671875,262.87744140625,0.4839459955692291,40.61850357055664
2022-07-23,22465.478515625,1549.2974853515625,259.4630126953125,0.5173680186271667,40.040977478027344
2022-07-24,22609.1640625,1599.4766845703125,261.8648681640625,0.5138139724731445,41.00658416748047
2022-07-25,21361.701171875,1445.3834228515625,245.14849853515625,0.4762499928474426,36.71199798583984
2022-07-26,21239.75390625,1441.8067626953125,248.9583740234375,0.4676069915294647,36.19085311889648
2022-07-27,22930.548828125,1636.232666015625,271.5043640136719,0.5105530023574829,40.3078498840332
2022-07-28,23843.88671875,1725.4681396484375,277.2939147949219,0.5133280158042908,42.84526824951172
2022-07-29,23804.6328125,1727.406982421875,293.9533386230469,0.5233349800109863,41.92699813842773
2022-07-30,23656.20703125,1695.969482421875,287.5361328125,0.5255759954452515,43.755889892578125
2022-07-31,23336.896484375,1681.517333984375,283.5794677734375,0.5170199871063232,42.400203704833984
2022-08-01,23314.19921875,1635.19580078125,283.5394897460937,0.5141230225563049,41.78648376464844
2022-08-02,22978.1171875,1632.9454345703125,283.82098388671875,0.4968329966068268,39.7545051574707
2022-08-03,22846.5078125,1618.87451171875,298.3567810058594,0.5009880065917969,38.54441833496094
2022-08-04,22630.95703125,1608.205810546875,310.7060546875,0.4996680021286011,38.83067321777344
2022-08-05,23289.314453125,1732.254638671875,315.185546875,0.517503023147583,40.561031341552734
2022-08-06,22961.279296875,1691.6580810546875,315.06890869140625,0.5112559795379639,40.0570068359375
2022-08-07,23175.890625,1699.350830078125,322.921142578125,0.5274699926376343,40.6055908203125
2022-08-08,23809.486328125,1775.51611328125,324.8004150390625,0.5365960001945496,42.17055130004883
2022-08-09,23164.318359375,1703.0250244140625,324.9123229980469,0.5140519738197327,40.37262344360352
2022-08-10,23947.642578125,1851.74267578125,328.4711608886719,0.5370929837226868,42.365867614746094
2022-08-11,23957.529296875,1881.22412109375,323.8002319335937,0.5312579870223999,42.8217887878418
2022-08-12,24402.818359375,1957.2464599609373,327.5146789550781,0.5407530069351196,45.33475875854492
2022-08-13,24424.068359375,1981.3365478515625,323.8701477050781,0.5598130226135254,46.485347747802734
2022-08-14,24319.333984375,1936.802001953125,317.98663330078125,0.570343017578125,44.91656875610352
2022-08-15,24136.97265625,1904.2281494140625,319.8872985839844,0.5511710047721863,43.82322311401367
2022-08-16,23883.291015625,1878.139404296875,316.4236755371094,0.5579149723052979,43.15880584716797
2022-08-17,23335.998046875,1832.9996337890625,306.63641357421875,0.5370380282402039,40.403053283691406
2022-08-18,23212.73828125,1847.0078125,298.1412353515625,0.5126330256462097,39.54523086547852
2022-08-19,20877.552734375,1612.9873046875,279.7187194824219,0.450980007648468,35.8902587890625
2022-08-20,21166.060546875,1577.0037841796875,283.6931457519531,0.4513880014419555,35.26973342895508
2022-08-21,21534.12109375,1619.3189697265625,302.0562744140625,0.4635460078716278,36.533199310302734
2022-08-22,21398.908203125,1622.505859375,300.5591125488281,0.4614459872245788,35.47438049316406
2022-08-23,21528.087890625,1662.7698974609375,299.0299377441406,0.4652070105075836,35.6462516784668
2022-08-24,21395.01953125,1657.0592041015625,296.4496765136719,0.4581089913845062,34.957916259765625
2022-08-25,21600.904296875,1696.45703125,301.5836486816406,0.4649989902973175,35.316463470458984
2022-08-26,20260.01953125,1507.7828369140625,279.5981750488281,0.4308629930019378,31.726362228393555
2022-08-27,20041.73828125,1491.39501953125,277.80157470703125,0.4497030079364776,31.54243278503418
2022-08-28,19616.814453125,1430.54736328125,276.2508850097656,0.4300490021705627,30.39228630065918
2022-08-29,20297.994140625,1553.037353515625,286.2214050292969,0.4507029950618744,32.46529769897461
2022-08-30,19796.80859375,1523.8388671875,281.42535400390625,0.4521690011024475,31.41205596923828
2022-08-31,20049.763671875,1553.6849365234375,279.23809814453125,0.4466649889945984,31.47295570373535
2022-09-01,20127.140625,1586.1767578125,278.417236328125,0.4574809968471527,31.585678100585938
2022-09-02,19969.771484375,1577.220458984375,277.4161071777344,0.4545589983463287,31.227930068969727
2022-09-03,19832.087890625,1556.8726806640625,277.77557373046875,0.4803870022296905,31.10948371887207
2022-09-04,19986.712890625,1577.6416015625,278.84185791015625,0.5030840039253235,32.106956481933594
2022-09-05,19812.37109375,1617.1832275390625,276.6859130859375,0.4991210103034973,32.19464874267578
2022-09-06,18837.66796875,1561.74853515625,262.6683959960937,0.4630660116672516,30.891742706298828
2022-09-07,19290.32421875,1629.9063720703125,278.7613220214844,0.4792819917201996,32.71091842651367
2022-09-08,19329.833984375,1635.34765625,280.5774841308594,0.4792740046977997,33.608646392822266
2022-09-09,21381.15234375,1719.08544921875,293.4071350097656,0.5029199719429016,34.73976516723633
2022-09-10,21680.5390625,1776.2037353515625,296.96905517578125,0.5124220252037048,35.12672805786133
2022-09-11,21769.255859375,1761.800048828125,295.161865234375,0.5097519755363464,34.96596145629883
2022-09-12,22370.44921875,1713.7652587890625,293.6587219238281,0.5015460252761841,37.4241828918457
2022-09-13,20296.70703125,1580.7879638671875,277.5769348144531,0.4688810110092163,33.430816650390625
2022-09-14,20241.08984375,1634.7550048828125,279.3858642578125,0.4813759922981262,34.09157180786133
2022-09-15,19701.2109375,1471.6934814453125,270.806884765625,0.4656440019607544,33.04768371582031
2022-09-16,19772.583984375,1432.44775390625,274.6545715332031,0.4741260111331939,32.208858489990234
2022-09-17,20127.576171875,1469.74169921875,279.24932861328125,0.4871560037136078,33.75077819824219
2022-09-18,19419.505859375,1335.3291015625,266.31317138671875,0.4471859931945801,31.05985450744629
2022-09-19,19544.12890625,1377.5413818359375,272.06982421875,0.4535039961338043,32.685302734375
2022-09-20,18890.7890625,1324.38818359375,266.3695983886719,0.4418990015983581,31.433040618896484
2022-09-21,18547.400390625,1252.6077880859375,264.7920837402344,0.4411590099334717,30.826377868652344
2022-09-22,19413.55078125,1327.68017578125,275.5002746582031,0.4589659869670868,32.408905029296875
2022-09-23,19297.638671875,1328.259521484375,276.6262512207031,0.4618209898471832,33.6766357421875
2022-09-24,18937.01171875,1317.9932861328125,275.1353759765625,0.4515999853610992,33.462650299072266
2022-09-25,18802.09765625,1294.216796875,274.0612487792969,0.4461880028247833,32.33536148071289
2022-09-26,19222.671875,1335.3201904296875,275.9278564453125,0.4467569887638092,33.88055419921875
2022-09-27,19110.546875,1330.127685546875,272.40155029296875,0.441890001296997,32.75012969970703
2022-09-28,19426.720703125,1337.410888671875,281.7812194824219,0.4372900128364563,33.23543930053711
2022-09-29,19573.05078125,1335.65234375,283.7890319824219,0.4381699860095978,33.952449798583984
2022-09-30,19431.7890625,1327.9786376953125,284.1922912597656,0.4344139993190765,33.21244430541992
2022-10-01,19312.095703125,1311.6444091796875,282.8719177246094,0.4302929937839508,32.46939468383789
2022-10-02,19044.107421875,1276.093505859375,284.43310546875,0.419633001089096,32.05569839477539
2022-10-03,19623.580078125,1323.439208984375,287.031982421875,0.4279980063438415,32.967620849609375
2022-10-04,20336.84375,1362.1265869140625,296.2984619140625,0.4357649981975555,34.12247085571289
2022-10-05,20160.716796875,1352.837158203125,294.1376647949219,0.4312730133533478,34.073883056640625
2022-10-06,19955.443359375,1351.70947265625,286.6341552734375,0.4286870062351227,33.34281921386719
2022-10-07,19546.849609375,1332.5169677734375,283.18267822265625,0.4243200123310089,33.00146484375
2022-10-08,19416.568359375,1315.50048828125,276.4695739746094,0.4217360019683838,32.57793426513672
2022-10-09,19446.42578125,1322.604248046875,278.2380676269531,0.4230720102787018,32.91388320922852
2022-10-10,19141.484375,1291.337646484375,271.8060607910156,0.4018009901046753,31.970834732055664
2022-10-11,19051.41796875,1279.57568359375,271.37139892578125,0.3905400037765503,30.77686882019043
2022-10-12,19157.4453125,1294.9063720703125,270.97100830078125,0.3813000023365021,31.16548538208008
2022-10-13,19382.904296875,1288.1239013671875,271.8514099121094,0.3776380121707916,30.54451942443848
2022-10-14,19185.65625,1297.422119140625,269.5671691894531,0.3668510019779205,30.007417678833008
2022-10-15,19067.634765625,1274.8717041015625,268.4040832519531,0.3637439906597137,29.575347900390625
2022-10-16,19268.09375,1306.296630859375,272.5199584960937,0.3702810108661651,30.168840408325195
2022-10-17,19550.7578125,1331.713623046875,275.5125732421875,0.3723450005054474,31.2248764038086
2022-10-18,19334.416015625,1310.447021484375,273.2145690917969,0.3618200123310089,30.164331436157227
2022-10-19,19139.53515625,1285.7442626953125,271.9813537597656,0.3500320017337799,28.900798797607425
2022-10-20,19053.740234375,1283.200927734375,269.2712707519531,0.340254008769989,28.08509635925293
2022-10-21,19172.46875,1299.9464111328125,270.0384216308594,0.3490769863128662,28.10867691040039
2022-10-22,19208.189453125,1314.2991943359375,270.4794921875,0.351408988237381,28.01386260986328
2022-10-23,19567.0078125,1363.447021484375,276.0081787109375,0.3620989918708801,29.27007102966309
2022-10-24,19345.572265625,1344.99853515625,273.9774169921875,0.3578569889068603,28.3100643157959
2022-10-25,20095.857421875,1461.6654052734375,284.4325256347656,0.4019879996776581,30.93997573852539
2022-10-26,20770.44140625,1566.566650390625,290.3769836425781,0.4034920036792755,31.28472137451172
2022-10-27,20285.8359375,1514.3748779296875,286.8441162109375,0.3886969983577728,30.630624771118164
2022-10-28,20595.3515625,1555.4779052734375,298.0141906738281,0.4045070111751556,32.111263275146484
2022-10-29,20818.4765625,1619.698486328125,304.21795654296875,0.4197779893875122,32.85712814331055
2022-10-30,20635.603515625,1590.7833251953125,313.7547912597656,0.406046986579895,32.9659309387207
2022-10-31,20495.7734375,1572.7144775390625,326.3607177734375,0.4063360095024109,32.61103820800781
2022-11-01,20485.2734375,1579.70458984375,324.5794372558594,0.4014019966125488,32.2484245300293
2022-11-02,20159.50390625,1519.7117919921875,320.1505432128906,0.3860760033130646,30.78807640075684
2022-11-03,20209.98828125,1531.541748046875,329.71697998046875,0.3894200026988983,30.84387969970703
2022-11-04,21147.23046875,1645.0933837890625,354.4063720703125,0.4215250015258789,33.780853271484375
2022-11-05,21282.69140625,1627.968017578125,349.25372314453125,0.4267350137233734,36.76576232910156
2022-11-06,20926.486328125,1572.2347412109375,339.3893737792969,0.4030050039291382,32.6835823059082
2022-11-07,20602.81640625,1568.59130859375,337.0145568847656,0.4042589962482452,29.60134506225586
2022-11-08,18541.271484375,1332.8355712890625,327.6902770996094,0.3718340098857879,24.152936935424805
2022-11-09,15880.7802734375,1100.1697998046875,266.8531188964844,0.3178369998931885,13.94085693359375
2022-11-10,17586.771484375,1299.464599609375,304.0800476074219,0.3689770102500915,17.681407928466797
2022-11-11,17034.29296875,1287.2210693359375,289.820556640625,0.3546670079231262,16.326745986938477
2022-11-12,16799.185546875,1255.268310546875,282.3412780761719,0.3391439914703369,14.53900146484375
2022-11-13,16353.365234375,1221.8192138671875,276.5794372558594,0.3301270008087158,13.164528846740724
2022-11-14,16618.19921875,1241.604248046875,278.57843017578125,0.3318490087985992,14.00135612487793
2022-11-15,16884.61328125,1251.7362060546875,276.8740234375,0.3370090126991272,14.301294326782228
2022-11-16,16669.439453125,1215.6025390625,272.08160400390625,0.3323819935321808,14.285508155822754
2022-11-17,16687.517578125,1200.80859375,267.91131591796875,0.3248589932918548,13.638734817504885
2022-11-18,16697.77734375,1212.30029296875,273.91998291015625,0.3262209892272949,13.247496604919434
2022-11-19,16711.546875,1218.4267578125,272.3976745605469,0.3285120129585266,12.851014137268066
2022-11-20,16291.83203125,1142.4666748046875,264.2351379394531,0.3123070001602173,12.252833366394045
2022-11-21,15787.2841796875,1108.35302734375,254.1682586669922,0.3045479953289032,11.846208572387695
2022-11-22,16189.76953125,1135.1734619140625,266.3243408203125,0.311922013759613,12.435625076293944
2022-11-23,16610.70703125,1183.1995849609375,297.8474426269531,0.3183169960975647,14.35151195526123
2022-11-24,16604.46484375,1203.983154296875,300.4278259277344,0.316457986831665,14.582350730895996
2022-11-25,16521.841796875,1198.9259033203125,300.57769775390625,0.3149890005588531,14.063138008117676
2022-11-26,16464.28125,1205.89794921875,311.3884582519531,0.3137899935245514,14.159193992614746
2022-11-27,16444.626953125,1195.126953125,307.4292907714844,0.3124539852142334,14.115766525268556
2022-11-28,16217.322265625,1170.086181640625,293.5272521972656,0.3066999912261963,13.404518127441406
2022-11-29,16444.982421875,1216.9012451171875,295.4981689453125,0.3093720078468323,13.369733810424805
2022-11-30,17168.56640625,1295.6885986328125,300.7943420410156,0.3188830018043518,14.115445137023926
2022-12-01,16967.1328125,1276.27392578125,292.0162048339844,0.3144840002059936,13.480968475341797
2022-12-02,17088.66015625,1294.3033447265625,293.5274963378906,0.3194069862365722,13.7156400680542
2022-12-03,16908.236328125,1243.3348388671875,290.5631408691406,0.3196539878845215,13.302457809448242
2022-12-04,17130.486328125,1280.256591796875,292.2882995605469,0.3227500021457672,13.718218803405762
2022-12-05,16974.826171875,1259.6767578125,288.4742736816406,0.3195169866085052,13.8311128616333
2022-12-06,17089.50390625,1271.65380859375,290.3544616699219,0.3184640109539032,14.288854598999023
2022-12-07,16848.126953125,1232.4375,284.284423828125,0.3103199899196625,13.5196533203125
2022-12-08,17233.474609375,1281.1163330078125,290.53717041015625,0.3148429989814758,13.68922233581543
2022-12-09,17133.15234375,1264.2847900390625,286.0904235839844,0.3116770088672638,13.580187797546388
2022-12-10,17128.724609375,1266.3841552734375,288.1252136230469,0.312606006860733,13.576995849609377
2022-12-11,17104.193359375,1263.8685302734375,284.3904113769531,0.3077110052108764,13.427809715270996
2022-12-12,17206.4375,1274.6190185546875,276.2781982421875,0.3069489896297455,13.318544387817385
