series,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,win_rate,skewness,kurtosis
stocks_SP500_cumret_1d,0.6333206824457521,0.0861288785625092,0.1432374748289006,0.6013012911976526,0.6735639775365961,-0.2933661511862452,0.2935883305358899,36.69724770642202,-0.006177931401499278,9.90500191106105
stocks_VIX_cumret_10d,-5.040383663770178,-0.6854704173071153,2.7200782174233193,-0.25200393610609073,-0.4050592974674364,-10.885366086220948,-0.0629717376409422,47.49055585536967,0.4789436946652453,3.31844698531924
crypto_Bitcoin_cumret_1d,2.2371497827805884,0.30424271195936764,0.491545998101179,0.6189506437538789,0.8439511786171802,-1.4539123371475973,0.20925794780464935,50.83648138154344,-0.1306864815608314,3.6591621638108274
fixed_income_Treasury_10Y_Yield_cumret_1d,1.829481390690689,0.24880157067137273,0.3186935464659389,0.7806922149205302,1.0028750273034523,-0.3969107443860307,0.6268451388390516,35.45601726929304,0.4054736317327957,7.558930674573373
