Date,BTC,ETH,BNB,XRP,ADA,SOL,DOGE,MATIC,DOT,AVAX
2023-06-06,27238.783203125,1884.494873046875,281.4955749511719,0.5304639935493469,0.3537150025367737,20.398483276367188,0.07037299871444702,0.8237339854240417,5.208306789398193,14.631876945495605
2023-06-07,26345.998046875,1832.39599609375,259.3914489746094,0.5196279883384705,0.3222779929637909,18.6342830657959,0.06729999929666519,0.7652440071105957,5.022200107574463,14.032129287719727
2023-06-08,26508.216796875,1846.3018798828125,262.14849853515625,0.5245460271835327,0.32315701246261597,18.909475326538086,0.06796599924564362,0.7813959717750549,5.02603816986084,13.931173324584961
2023-06-09,26480.375,1840.2252197265625,260.7160949707031,0.5379170179367065,0.295401006937027,17.37969970703125,0.0694890022277832,0.727711021900177,4.982104778289795,13.767868041992188
2023-06-10,25851.240234375,1752.384765625,239.08908081054688,0.5081989765167236,0.2761940062046051,15.65610122680664,0.06185999885201454,0.6119580268859863,4.526294231414795,11.680257797241211
2023-06-11,25940.16796875,1753.415283203125,235.4387969970703,0.5212209820747375,0.2726300060749054,15.558775901794434,0.06158699840307236,0.6350730061531067,4.521618843078613,11.575257301330566
2023-06-12,25902.5,1742.5286865234375,231.0514373779297,0.52572101354599,0.27504798769950867,15.196707725524902,0.061459001153707504,0.6430230140686035,4.532445907592773,11.520296096801758
2023-06-13,25918.728515625,1739.03759765625,243.89053344726562,0.5200859904289246,0.27498599886894226,15.018193244934082,0.061723001301288605,0.6443089842796326,4.622073173522949,11.787354469299316
2023-06-14,25124.67578125,1650.519287109375,237.5742645263672,0.4802199900150299,0.2632260024547577,14.486572265625,0.06038700044155121,0.6192020177841187,4.569849967956543,11.366084098815918
2023-06-15,25576.39453125,1665.519775390625,236.2806854248047,0.4801180064678192,0.26195698976516724,14.759472846984863,0.06150300055742264,0.5904629826545715,4.37718391418457,11.40145206451416
2023-06-16,26327.462890625,1716.6688232421875,239.1146697998047,0.47574299573898315,0.2631849944591522,15.30825424194336,0.062102001160383224,0.5898579955101013,4.416847229003906,11.541641235351562
2023-06-17,26510.67578125,1727.2041015625,244.61058044433594,0.47979000210762024,0.2669279873371124,15.650521278381348,0.062217000871896744,0.6136670112609863,4.5261311531066895,11.625213623046875
2023-06-18,26336.212890625,1720.5775146484375,244.08726501464844,0.4875729978084564,0.26096299290657043,15.43823528289795,0.06216700002551079,0.5968070030212402,4.530962944030762,11.342635154724121
2023-06-19,26851.029296875,1737.659423828125,242.9033660888672,0.49339500069618225,0.263047993183136,16.073041915893555,0.06234100088477135,0.6140419840812683,4.522421836853027,11.454609870910645
2023-06-20,28327.48828125,1792.1199951171875,247.6744384765625,0.4928700029850006,0.27032899856567383,16.635231018066406,0.06304500252008438,0.6311659812927246,4.668923854827881,12.106450080871582
2023-06-21,30027.296875,1891.0072021484375,249.28634643554688,0.500694990158081,0.28700000047683716,17.25704574584961,0.06570400297641754,0.6696950197219849,4.829425811767578,12.917662620544434
2023-06-22,29912.28125,1872.9429931640625,240.7924346923828,0.4949750006198883,0.2903130054473877,16.642620086669922,0.06564299762248993,0.6567909717559814,4.830627918243408,12.667882919311523
2023-06-23,30695.46875,1892.862060546875,244.56494140625,0.4965659976005554,0.29648199677467346,17.149534225463867,0.06817399710416794,0.6750900149345398,5.100214958190918,13.281949996948242
2023-06-24,30548.6953125,1876.0596923828125,236.65965270996094,0.48731300234794617,0.290012001991272,16.652862548828125,0.06674200296401978,0.6552990078926086,5.007446765899658,13.024869918823242
2023-06-25,30480.26171875,1900.506103515625,238.8929901123047,0.4902769923210144,0.2923249900341034,16.97138023376465,0.0667639970779419,0.6675840020179749,5.194805145263672,13.442519187927246
2023-06-26,30271.130859375,1859.432861328125,236.13426208496094,0.47933200001716614,0.28035399317741394,16.27002716064453,0.06474900245666504,0.6454110145568848,5.026731014251709,13.152833938598633
2023-06-27,30688.1640625,1889.703369140625,237.49267578125,0.4838399887084961,0.28652000427246094,16.61964988708496,0.06554500013589859,0.6639419794082642,5.0958638191223145,13.205107688903809
2023-06-28,30086.24609375,1827.97119140625,230.65036010742188,0.46522200107574463,0.2671689987182617,15.98684310913086,0.06260199844837189,0.6144899725914001,4.883011817932129,12.355886459350586
2023-06-29,30445.3515625,1852.227294921875,233.23245239257812,0.4747219979763031,0.2755639851093292,17.970457077026367,0.06340699642896652,0.6239010095596313,4.986260890960693,12.677756309509277
2023-06-30,30477.251953125,1933.18896484375,240.36978149414062,0.4740369915962219,0.2869560122489929,18.897321701049805,0.06647899746894836,0.661014974117279,5.171702861785889,13.013050079345703
2023-07-01,30590.078125,1924.56591796875,247.75942993164062,0.47352200746536255,0.2923400104045868,18.683902740478516,0.06847800314426422,0.6766930222511292,5.349747180938721,12.994583129882812
2023-07-02,30620.76953125,1937.4383544921875,246.25791931152344,0.4844929873943329,0.29205501079559326,19.453594207763672,0.06803800165653229,0.6815009713172913,5.501914978027344,13.119144439697266
2023-07-03,31156.439453125,1955.38916015625,246.38221740722656,0.4895470142364502,0.29631099104881287,19.240537643432617,0.06835299730300903,0.7137029767036438,5.419309139251709,13.223526000976562
2023-07-04,30777.58203125,1936.633544921875,242.492919921875,0.48784199357032776,0.29261499643325806,19.14322853088379,0.06894099712371826,0.6960920095443726,5.347219944000244,13.042004585266113
2023-07-05,30514.166015625,1910.5880126953125,239.08108520507812,0.4782719910144806,0.2844710052013397,18.99286460876465,0.06703300029039383,0.6709920167922974,5.209113121032715,12.670045852661133
