Date,SP500,DJI,NASDAQ,RUSSELL2000,SPY_ETF,QQQ_ETF,IWM_ETF,VTI_ETF,DXY,GOLD,OIL
2023-06-09,4298.85986328125,33876.78125,13259.1396484375,1865.7099609375,416.0509338378906,349.2099914550781,179.94403076171875,206.69781494140625,103.53299713134766,1962.199951171875,70.16999816894531
2023-06-12,4338.93017578125,34066.328125,13461.919921875,1873.2099609375,419.82525634765625,355.11065673828125,180.69287109375,208.5529022216797,103.63099670410156,1955.300048828125,67.12000274658203
2023-06-13,4369.009765625,34212.12109375,13573.3203125,1896.3299560546875,422.5931701660156,357.83929443359375,182.7643280029297,210.0891571044922,103.31800079345703,1944.5999755859375,69.41999816894531
2023-06-14,4372.58984375,33979.328125,13626.48046875,1874.0999755859375,423.09637451171875,360.43988037109375,180.7998504638672,210.0891571044922,102.91600036621094,1955.300048828125,68.2699966430664
2023-06-15,4425.83984375,34408.05859375,13782.8203125,1889.280029296875,428.341796875,364.7348327636719,182.2877960205078,212.64956665039062,102.10800170898438,1957.800048828125,70.62000274658203
2023-06-16,4409.58984375,34299.12109375,13689.5703125,1875.469970703125,426.8827819824219,362.4396057128906,180.82904052734375,211.8476104736328,102.25800323486328,1958.4000244140625,71.77999877929688
2023-06-20,4388.7099609375,34053.87109375,13667.2900390625,1866.699951171875,424.66802978515625,361.9207458496094,180.04129028320312,210.8041229248047,102.125,1935.5,70.5
2023-06-21,4365.68994140625,33951.51953125,13502.2001953125,1863.010009765625,422.4921569824219,356.98858642578125,179.62307739257812,209.64471435546875,101.6760025024414,1933.300048828125,72.52999877929688
2023-06-22,4381.89013671875,33946.7109375,13630.6103515625,1848.1800537109375,424.01715087890625,361.20062255859375,178.29074096679688,210.2051239013672,101.99400329589844,1912.699951171875,69.51000213623047
2023-06-23,4348.330078125,33727.4296875,13492.51953125,1821.6300048828125,420.8116455078125,357.6199645996094,175.60665893554688,208.4661102294922,102.54199981689453,1919.0999755859375,69.16000366210938
2023-06-26,4328.81982421875,33714.7109375,13335.7802734375,1823.260009765625,419.0923156738281,352.8258361816406,175.78167724609375,207.7386932373047,102.33399963378906,1923.699951171875,69.37000274658203
2023-06-27,4378.41015625,33926.73828125,13555.669921875,1849.9300537109375,423.68695068359375,358.8924255371094,178.31993103027344,210.2700958251953,102.12699890136719,1914.0,67.69999694824219
2023-06-28,4376.85986328125,33852.66015625,13591.75,1858.7099609375,423.900634765625,359.5927429199219,179.19522094726562,210.4446258544922,102.5479965209961,1912.300048828125,69.55999755859375
2023-06-29,4396.43994140625,34122.421875,13591.330078125,1881.5899658203125,425.5714111328125,358.87274169921875,181.25694274902344,211.4533233642578,103.00800323486328,1909.199951171875,69.86000061035156
2023-06-30,4450.3798828125,34407.6015625,13787.919921875,1888.72998046875,430.5933837890625,364.4066162109375,182.12246704101562,213.64523315429688,102.58699798583984,1921.0999755859375,70.63999938964844
2023-07-03,4455.58984375,34418.46875,13816.76953125,1896.780029296875,431.08880615234375,365.2648010253906,182.4919891357422,214.28536987304688,102.65399932861328,1921.699951171875,69.79000091552734
2023-07-05,4446.81982421875,34288.640625,13791.650390625,1872.9100341796875,430.4477233886719,365.2548522949219,180.67340087890625,213.63552856445312,103.03500366210938,1919.5999755859375,71.79000091552734
2023-07-06,4411.58984375,33922.26171875,13679.0400390625,1842.22998046875,427.0770568847656,362.47314453125,177.75587463378906,211.7345733642578,102.86699676513672,1908.699951171875,71.80000305175781
2023-07-07,4398.9501953125,33734.87890625,13660.7197265625,1864.6600341796875,425.998779296875,361.2696533203125,179.63282775878906,211.4727020263672,101.94999694824219,1926.199951171875,73.86000061035156
2023-07-10,4409.52978515625,33944.3984375,13685.48046875,1895.25,427.0770568847656,361.3880310058594,182.70596313476562,212.39410400390625,101.64199829101562,1925.0,72.98999786376953
2023-07-11,4439.259765625,34261.421875,13760.7001953125,1913.3599853515625,429.7969055175781,363.1735534667969,184.5829315185547,214.0623321533203,101.40299987792969,1931.300048828125,74.83000183105469
2023-07-12,4472.16015625,34347.4296875,13918.9599609375,1933.3800048828125,433.2550354003906,367.7604064941406,186.59600830078125,215.70138549804688,100.19300079345703,1956.199951171875,75.75
2023-07-13,4510.0400390625,34395.140625,14138.5703125,1950.8900146484375,436.6936950683594,374.0044860839844,188.10342407226562,217.52476501464844,99.45600128173828,1959.199951171875,76.88999938964844
2023-07-14,4505.419921875,34509.03125,14113.7001953125,1931.0899658203125,436.4217529296875,373.92559814453125,186.26536560058594,217.20469665527344,99.6050033569336,1960.0999755859375,75.41999816894531
2023-07-17,4522.7900390625,34585.3515625,14244.9501953125,1951.27001953125,437.9370422363281,377.4176025390625,188.25901794433594,218.0291290283203,99.52899932861328,1952.4000244140625,74.1500015258789
2023-07-18,4554.97998046875,34951.9296875,14353.6396484375,1976.0699462890625,441.19122314453125,380.50506591796875,190.5833282470703,219.76516723632812,99.625,1977.199951171875,75.75
2023-07-19,4565.72021484375,35061.2109375,14358.01953125,1984.8900146484375,442.17230224609375,380.416259765625,191.39051818847656,220.33743286132812,99.98799896240234,1977.5,75.3499984741211
2023-07-20,4534.8701171875,35225.1796875,14063.3095703125,1967.1600341796875,439.2387390136719,371.64691162109375,189.71778869628906,218.74681091308594,100.59700012207031,1968.300048828125,75.62999725341797
2023-07-21,4536.33984375,35227.69140625,14032.8095703125,1960.260009765625,439.2387390136719,370.53228759765625,189.11485290527344,218.72740173339844,100.7979965209961,1964.300048828125,77.06999969482422
2023-07-24,4554.64013671875,35411.23828125,14058.8701171875,1965.6800537109375,441.20098876953125,371.1241455078125,189.58163452148438,219.5033416748047,101.08300018310547,1960.300048828125,78.73999786376953
2023-07-25,4567.4599609375,35438.0703125,14144.5595703125,1966.1099853515625,442.40545654296875,373.6395568847656,189.56219482421875,220.05615234375,101.09600067138672,1962.0999755859375,79.62999725341797
2023-07-26,4566.75,35520.12109375,14127.2802734375,1980.3599853515625,442.473388671875,372.3966369628906,191.0598602294922,220.22103881835938,100.63600158691406,1968.9000244140625,78.77999877929688
2023-07-27,4537.41015625,35282.71875,14050.1103515625,1954.9000244140625,439.5398254394531,371.50885009765625,188.58970642089844,218.52374267578125,101.54399871826172,1945.4000244140625,80.08999633789062
2023-07-28,4582.22998046875,35459.2890625,14316.66015625,1981.5400390625,443.84307861328125,378.2757873535156,191.03070068359375,220.802978515625,101.39900207519531,1960.4000244140625,80.58000183105469
2023-07-31,4588.9599609375,35559.53125,14346.01953125,2003.1800537109375,444.68817138671875,378.4730224609375,193.24801635742188,221.47219848632812,101.6259994506836,1970.5,81.80000305175781
2023-08-01,4576.72998046875,35630.6796875,14283.91015625,1994.1700439453125,443.4156494140625,377.5950927734375,192.36302185058594,220.87083435058594,102.08499908447266,1940.699951171875,81.37000274658203
2023-08-02,4513.39013671875,35282.51953125,13973.4501953125,1966.8299560546875,437.24737548828125,369.3091125488281,189.74696350097656,217.73814392089844,102.38899993896484,1937.4000244140625,79.48999786376953
2023-08-03,4501.89013671875,35215.890625,13959.7197265625,1961.4000244140625,435.9942932128906,368.7172546386719,189.2120819091797,217.10772705078125,102.3499984741211,1932.0,81.55000305175781
2023-08-04,4478.02978515625,35065.62109375,13909.240234375,1957.4599609375,434.02239990234375,366.9909973144531,188.83277893066406,216.1863250732422,101.83599853515625,1939.5999755859375,82.81999969482422
2023-08-07,4518.43994140625,35473.12890625,13994.400390625,1958.93994140625,437.8108215332031,370.0982360839844,188.959228515625,217.84481811523438,101.86100006103516,1933.5,81.94000244140625
2023-08-08,4499.3798828125,35314.48828125,13884.3203125,1947.4200439453125,435.90692138671875,366.9515380859375,187.7727508544922,216.83616638183594,102.33999633789062,1924.0999755859375,82.91999816894531
2023-08-09,4467.7099609375,35123.359375,13722.01953125,1930.77001953125,432.9927673339844,362.91705322265625,186.3042755126953,215.2843475341797,102.31199645996094,1915.4000244140625,84.4000015258789
2023-08-10,4468.830078125,35176.1484375,13737.990234375,1922.6199951171875,433.1481628417969,363.5878601074219,185.47763061523438,215.32313537597656,102.36699676513672,1914.4000244140625,82.81999969482422
