,^GSPC,DX-Y.NYB
2022-06-13 04:00:00,-6.938893903907228e-18,0.004962231320093924
2022-06-14 04:00:00,-8.673617379884035e-18,0.008725833378108682
2022-06-15 04:00:00,-5.204170427930421e-18,0.0067503483562612885
2022-06-16 04:00:00,-1.214306433183765e-17,-0.011132639935272602
