series,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,win_rate,skewness,kurtosis
stocks_SP500_cumret_1d,0.6441130917686461,0.0873608714347141,0.14305810598268795,0.6106670491309735,0.6831986788487329,-0.2933661511862452,0.297787836399887,36.867599569429494,-0.007744122724786787,9.934945919147552
crypto_Bitcoin_cumret_1d,2.3237598491482427,0.3151708729738198,0.49119132856355485,0.6416458407266855,0.8744641737077148,-1.4539123371475973,0.2167743301443796,50.91496232508074,-0.1335804069595396,3.66254633982341
fixed_income_Treasury_10Y_Yield_cumret_1d,1.813107357207591,0.24591122390544293,0.31833707427359104,0.7724869133341894,0.9928475697171119,-0.3969107443860307,0.6195630311944204,35.46824542518838,0.4072570888077285,7.578793167490039
